URL,image name,label,width,height
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,11t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,18t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,13t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,17t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,5h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,11h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,12t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,15t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,14h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,12h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,16t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,21t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,9h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,7h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,6h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,6t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,8t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,4h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,15h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,16h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,17h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,18h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,19h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,20h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,21h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,22h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,23h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,24h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,25h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,26h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,27h.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,22t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,23t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,24t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,25t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,26t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 5 Cents,27t.jpg,AUD 5 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,9h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,3h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,15t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,8h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,20t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,12t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,7h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,18t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,10t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,10h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,9t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,17t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,5t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,19t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,16t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,4h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,4t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,6t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,14t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,2h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,2t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,11h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,11t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,3t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,5h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,7t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,6h.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,13t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,21t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Australia/AUD 20 Cents,8t.jpg,AUD 20 Cents,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,1h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,2h.png,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,3h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,4h.png,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,5h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,6h.png,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,8h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,7h.png,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,9h.png,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,10h.png,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,11h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,12h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,13h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,1t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,3t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,2t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,4t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,6t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,5t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,7t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,8t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,9t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,10t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,11t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,13t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,12t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,14t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,14h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,15h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,15t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,16t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,16h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,17h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,17t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,18h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,18t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,19h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,19t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,20t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,20h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,22h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,21h.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,23h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,24h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,25h.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,21t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,23t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,22t.jpg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,24t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/500 Yen,25t.jpeg,500 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,1h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,2h.png,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,3h.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,4h.png,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,5h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,7h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,6h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,8h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,9h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,10h.png,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,11h.png,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,12h.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,1t.png,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,13h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,2t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,3t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,4t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,5t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,6t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,8t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,9t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,10t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,11t.png,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,12t.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,13t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,14h.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,15h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,19h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,18h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,16h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,17h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,20h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,21h.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,22h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,23h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,24h.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,25h.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,14t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,15t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,16t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,17t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,18t.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,19t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,20t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,21t.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,22t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,23t.jpg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,24t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/5 Yen,25t.jpeg,5 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,1h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,2h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,3h.png,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,4h.png,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,5h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,6h.png,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,7h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,8h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,9h.png,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,10h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,11h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,12h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,13h.jpg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,1t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,2t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,3t.png,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,4t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,5t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,6t.png,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,7t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,8t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,9t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,10t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,11t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,12t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,13t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,14t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,15t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,16t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,17t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,18t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,19t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,20t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,21t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,22t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,23t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,24t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,25t.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,14h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,15h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,16h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,17h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,18h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,19h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,20h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,21h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,22h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,23h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,24h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/50 Yen,25h.jpeg,50 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,1h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,2h.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,3h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,4h.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,5h.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,6h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,7h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,8h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,9h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,10h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,11h.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,12h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,13h.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,1t.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,2t.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,3t.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,4t.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,5t.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,6t.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,7t.png,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,8t.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,9t.jpeg,100 Yen,224,224
/content/drive/My Drive/CoinImages/PreprocessedCoinImages/Japan/100 Yen,10t.png,100 Yen,224,224
